""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV17963|Sphaerochaeta"	0.000439844760672704	0.00115159128978224	0.000396585192761277	0.000449884220972544	0.000684401594953282	0.00123523508067629	0.000633030735662527	0.000649204019419668	0.00116597032327915	0.000204016865394206	0.00028968247581956	0.000457140033111765	0.0000605436822667555	0.00025440033072043	0.000557856116034072	0.000114998338912882	0.00048398932100982	0.000405350628293474	0.000171389396709324	0.000187646598905395	0.000273691412931919	0	0.000349596871108004	0.000281408732112957	0.000166096862153446	0.000209104405829831	0.000260458655289171	0.000158708842524203	0.000130489454079575	0.000158392840643603
"ASV16677|Oligosphaeraceae_Z20"	0	0.0000261725293132328	0	0.0000132318888521336	0.0000743914777123133	0.0000772021925422682	0.0000538749562265981	0.0000282262617138986	0.00048582096803298	0.000702724758580043	0.000643738835154578	0	0.000635708663800932	0.0000795001033501344	0	0	0.000234188381133784	0.0000859834666077066	0.000228519195612431	0.000218921032056294	0.000524575208119512	0.000303030303030303	0.000546245111106256	0.000126633929450831	0.000567497612357606	0.000156828304372373	0.000235653069071155	0.000622626997594951	0.00026097890815915	0.000527976135478676
"ASV373|Bacteria"	0.00175937904269082	0.00149183417085427	0.00156546786616293	0.00029110155474694	0.00191930012497768	0.00100362850304949	0.00168359238208119	0.00127018177712544	0	0.00285623611551888	0.000482804126365933	0.000135906496330525	0.0000302718411333777	0.0000159000206700269	0.0000429120089256979	0	0	0.000159683580842884	0.000842664533820841	0.000906958561376075	0.00187022465503478	0.00481481481481482	0.0000218498044442502	0.00412263792545483	0.00292053649286476	0.000616857997198001	0.00019844468974413	0	0.0031317468979098	0.00174232124707963
"ASV17039|Pirellulaceae_p-1088-a5"	0.0011901681759379	0.000601968174204355	0.000814043290404726	0.000370492887859742	0.0000595131821698506	0.00172418230011066	0.000430999649812785	0.000451620187422378	0.000347014977166414	0.000430702271387768	0.000354056359335018	0.000877214658133386	0.000877883392867954	0.000699600909481182	0.000557856116034072	0.00148220081265493	0.000858690730823875	0.000515900799646239	0.000399908592321755	0.000437842064112588	0.00184741703729046	0.000740740740740741	0.000415146284440754	0.000253267858901662	0.00166096862153446	0.000365932710202204	0.000657348034777432	0.00291780102794496	0.000688035303328667	0.000145193437256636
"ASV17046|Pirellulaceae_p-1088-a5"	0	0.0018320770519263	0	0	0	0	0.0000134687390566495	0	0	0	0	0	0	0	0	0	0	0	0.000671275137111517	0.00309616888193901	0	0.00303030303030303	0	0	0	0	0	0	0	0
"ASV15953|Kiritimatiellae_WCHB1-41"	0	0	0	0	0	0	0	0	0.00241522424107825	0.000260688216892596	0.000402336771971611	0.000420074625021621	0.000121087364533511	0.000127200165360215	0.00158774433025082	0.00278551532033426	0.000702565143401352	0.000884401370822125	0.000599862888482633	0.000125097732603597	0.00150530277112556	0.000572390572390572	0.000131098826665501	0.000605028774042859	0.000373717939845253	0.0000209104405829831	0.000124027931090081	0.000524960017580056	0.000474507105743909	0.00319425561964599
"ASV16131|Kiritimatiellae_WCHB1-41"	0.000802069857697283	0.0000785175879396985	0.0000208729048821725	0.00043665233212041	0.00142831637207641	0.000154404385084536	0.00220887320529052	0.000564525234277972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV17349|Coxiella"	0.000129366106080207	0.000287897822445561	0.000500949717172139	0.0000926232219649355	0.000133904659882164	0.000746287861241926	0.0000538749562265981	0.00146776560912273	0.00248462723651153	0.00412567438908283	0.00115872990327824	0.00990881909609825	0.00263365017860386	0.00348210452673588	0.000278928058017036	0.0000127775932125425	0.0000312251174845045	0.0102811659358072	0.00261368829981718	0.0035340109460516	0	0.00276094276094276	0	0.00243418553277708	0.00279596384624967	0.00217468582063024	0.00146352958686296	0.00385784571058832	0.00237253552871954	0
"ASV17507|Acinetobacter"	0	0.00115159128978224	0	0	0	0	0	0	0	0.0000226685405993562	0	0	0	0	0	0	0	0.00719804449030229	0	0	0	0	0.0000436996088885004	0	0	0	0	0	0	0
"ASV17529|Myxococcales"	0	0.00130862646566164	0.00196205305892421	0.000754217664571618	0.0014729512587038	0.0000772021925422682	0.00220887320529052	0.000225810093711189	0.000374776175339728	0.00443169968717414	0.000128747767030916	0.000308878400751192	0.00093842707513471	0.0000477000620100806	0.0000858240178513957	0	0.000780627937112613	0.000540467504391298	0.00439899451553931	0.00103205629397967	0.00207549321473372	0.00164983164983165	0.00120173924443376	0.00603621730382294	0.00134261630240702	0.00152646216255777	0.000992223448720652	0	0.00599065221001685	0.000409181504995974
"ASV17509|Acinetobacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00307083809313238	0	0	0	0	0	0	0	0	0	0	0	0
"ASV17506|Acinetobacter"	0	0	0	0	0	0	0	0	0	0.0000113342702996781	0	0.0000247102720600954	0	0	0	0	0	0.0245912714498041	0.000014282449725777	0	0	0	0	0.0000140704366056479	0	0	0	0.0000122083725018618	0	0
"ASV15914|Kiritimatiellae_WCHB1-41"	0.000957309184993532	0.000261725293132328	0.0000834916195286898	0.00123056566324843	0.000163661250967089	0.000308808770169073	0.000430999649812785	0.000536298972564074	0.000777313548852769	0.00083873600217618	0.00260714228237604	0.00151968173169587	0.000635708663800932	0.000667800868141129	0.0000214560044628489	0.00167386471084307	0.000171738146164775	0.00173195268452666	0.00107118372943327	0.000500390930414386	0.0000456152354886532	0.000505050505050505	0.000415146284440754	0.00151960715340997	0.000858167121126137	0.000209104405829831	0.000272861448398179	0.000866794447632186	0.00211155662056039	0.0017951188606275
"ASV15935|Kiritimatiellae_WCHB1-41"	0.00111254851228978	0.00018320770519263	0.000396585192761277	0.00058220310949388	0.000833184550377909	0.000180138449265292	0.000619561996605878	0.000310488878852885	0	0.000736727569479077	0	0.000172971904420668	0.0000302718411333777	0	0	0.00284940328639697	0.000218575822391532	0.0010809350087826	0.00119972577696527	0.000594214229867084	0.0000912304709773064	0.000437710437710438	0.000152948631109752	0.000773874013310633	0.0000968898362561767	0.000188193965246848	0.000223250275962147	0.00228296565784815	0.00131675721843935	0.00344504428399836
"ASV15850|Kiritimatiellae_WCHB1-41"	0.00476067270375162	0.000732830820770519	0.001815942724749	0.00402249421104863	0.00132416830327918	0.000205872513446049	0.000902405516795518	0.00166534944112002	0.000138805990866566	0.00174547762615043	0.00308994640874197	0.000580691393412242	0.00929345522794696	0.000938101219531585	0.00171648035702791	0.0147964529401242	0.000187350704907027	0.000872118018449595	0.00364202468007313	0.00250195465207193	0.00561067396510434	0.00282828282828283	0.00308082242663928	0.00620506254309071	0.00207621077691807	0.00548899065303306	0.00556885410594466	0.000805752585122877	0.00548055707134214	0.00224389857578437
"ASV16172|Kiritimatiellae_WCHB1-41"	0	0	0	0.0000396956665564009	0	0	0.0000134687390566495	0	0	0.000102008432697103	0.000257495534061831	0	0	0	0.000107280022314245	0.00309217755743528	0	0.0000122833523725295	0	0	0.000273691412931919	0	0	0.0000281408732112957	0	0.0000313656608744746	0.0000124027931090081	0	0	0
"ASV15830|Kiritimatiellae_WCHB1-41"	0.00496765847347995	0.00300984087102178	0.0107912918240832	0.00508104531921932	0.00254418853776111	0.00252193828971409	0.00227621690057377	0.00434684430394039	0.0121732853989978	0.0114022759214762	0.00444179796256659	0.000518915713262003	0.00323908700127142	0.00251220326586425	0.00182376037934216	0.00758989036825024	0.00154564331548297	0.011042733782904	0.00438471206581353	0.00572322126661454	0.00458433116660965	0.00255892255892256	0.00312452203552778	0.00125226885790266	0.00541198942516644	0.011699391506179	0.0111749165912163	0.0132827092820256	0.0051721274526086	0.0322593418777471
"ASV15862|Kiritimatiellae_WCHB1-41"	0.000698576972833118	0.000575795644891122	0.00133586591245904	0.00193185577241151	0.00116050705231209	0.00162124604338763	0.00111790534170191	0.00172180196454782	0.00349791096983746	0.00323026703540826	0.0000643738835154578	0.00187798067656725	0.00236120360840346	0.000842701095511424	0.0000858240178513957	0.0013544248805295	0.00124900469938018	0.00951959808871037	0.00485603290676417	0.00115715402658327	0.000501767590375185	0.000841750841750842	0.00163873533331877	0.00085829663294452	0.000429083560563068	0.00308428998599	0.00546963176107259	0.00104992003516011	0.000628721915110679	0.0038674251923813
"ASV16146|Kiritimatiellae_WCHB1-41"	0	0	0	0	0	0	0	0	0.0000138805990866566	0	0	0	0.0000605436822667555	0	0	0.0000127775932125425	0	0.0000368500571175885	0	0	0	0	0	0	0	0.00108734291031512	0.00266660051843675	0	0	0
"ASV15829|Kiritimatiellae_WCHB1-41"	0.000310478654592497	0.00112541876046901	0.0010645181489908	0.00116440621898776	0.00486520264238529	0.000566149411976633	0.00203377959755408	0.00499604832336005	0.00140194050775231	0.00214217708663916	0.0000482804126365933	0.000284168128691097	0.00208875703820306	0.00300510390663508	0.000107280022314245	0.00534103396284276	0.000265413498618289	0.0159560747319158	0.0131398537477148	0.00381548084440969	0.00314745124871707	0.00117845117845118	0.00745078331548933	0.00443218753077908	0.0148379863523745	0.0404198816469063	0.0711672268594888	0.000305209312546544	0.00391468362238725	0.00113514869127915
"ASV16090|Kiritimatiellae_WCHB1-41"	0	0	0	0	0.000044634886627388	0	0	0.0000282262617138986	0	0	0	0	0	0.0000318000413400537	0	0.0000383327796376275	0	0.0000368500571175885	0	0	0.0000912304709773064	0	0	0	0.000719753069331599	0.00171465612780461	0.00253016979423766	0	0.000237253552871954	0
"ASV16254|Kiritimatiellae_WCHB1-41"	0	0.000261725293132328	0	0	0	0	0	0.0000282262617138986	0.0000555223963466263	0.000374030919889378	0.0000643738835154578	0.000494205441201908	0.0000302718411333777	0.0000477000620100806	0	0	0.0000312251174845045	0.0000859834666077066	0.00032849634369287	0.000437842064112588	0.000159653324210286	0.000606060606060606	0.0000655494133327507	0.000126633929450831	0.0000553656207178153	0	0	0	0	0.0000659970169348345
"ASV16054|Kiritimatiellae_WCHB1-41"	0.000103492884864166	0.000157035175879397	0.0000208729048821725	0.000251405888190539	0.000133904659882164	0.0000257340641807561	0.000134687390566495	0.000225810093711189	0.000277611981733132	0.000136011243596137	0.000418430242850476	0.000827794114013195	0.000181631046800266	0.0000159000206700269	0.0000858240178513957	0.0000766655592752549	0.000202963263649279	0.000786134551841889	0.000242801645338208	0.0000312744331508991	0.0000912304709773064	0	0	0.000703521830282394	0	0.0000104552202914915	0.0000124027931090081	0	0.000106764098792379	0.00244188962658888
"ASV16010|Kiritimatiellae_WCHB1-41"	0	0	0	0	0	0	0	0	0	0.00216484562723852	0	0.00277990560676073	0.000332990252467155	0	0	0	0	0	0.00127113802559415	0.000969507427677873	0.0000228076177443266	0.000336700336700337	0	0.00121005754808572	0	0.000742320640695899	0.000496111724360326	0	0	0
"ASV16202|Kiritimatiellae_WCHB1-41"	0	0.000314070351758794	0	0.0000264637777042673	0.0000743914777123133	0.0000514681283615121	0.000121218651509846	0	0	0.0000906741623974249	0	0	0	0	0	0	0	0.000135116876097825	0.000842664533820841	0.000250195465207193	0	0.000269360269360269	0	0	0	0.000250925286995797	0.00047130613814231	0.00068366886010426	0	0
"ASV15957|Kiritimatiellae_WCHB1-41"	0.0010608020698577	0.00225083752093802	0.000396585192761277	0.000277869665894807	0.000297565910849253	0.0012867032090378	0.000538749562265981	0.000649204019419668	0.000763432949766112	0.00136011243596137	0.00146450584997666	0	0.00127141732760186	0.0000159000206700269	0	0	0	0.000724717789979241	0.00187100091407678	0.000625488663017983	0.0017105713308245	0.00121212121212121	0.000699193742216007	0.000816085323127577	0.000304510913947984	0.000115007423206407	0.000421694965706277	0.000903419565137771	0	0.000277187471126305
"ASV16041|Kiritimatiellae_WCHB1-41"	0.0000258732212160414	0.000235552763819095	0.000104364524410862	0.000476347998676811	0.0000743914777123133	0.000231606577626805	0.000121218651509846	0.0000282262617138986	0	0.00185882032914721	0.000225308592304102	0.0000123551360300477	0	0	0	0	0	0.00117920182776283	0.000385626142595978	0.000469116497263487	0.000228076177443266	0.000168350168350168	0	0.00019698611247907	0.000166096862153446	0.0000836417623319323	0.00033487541394322	0	0.000913426178557024	0.000646770765961379
"ASV15875|Kiritimatiellae_WCHB1-41"	0.000827943078913325	0.000549623115577889	0.000521822622054311	0.000807145219980152	0.00144319466761888	0.00159551197920688	0.000875468038682219	0.000846787851416958	0.000416417972599697	0.00468105363376706	0.00177028179667509	0.00181620499641701	0.00224011624386995	0.000842701095511424	0.0060076812495977	0.00125220413482916	0.000421539086040811	0.00265320411246637	0.00145680987202925	0.000875684128225176	0.000935112327517391	0.00161616161616162	0.000873992177770009	0.00298293256039735	0.00206236937173862	0.000846872843610815	0.00101702903493867	0.00372355361306784	0.0026097890815915	0.0019139134911102
"ASV15859|Kiritimatiellae_WCHB1-41"	0.00168175937904269	0.0016750418760469	0.000918407814815588	0.00203771088322858	0.0015919776230435	0.000926426310507218	0.0014950300352881	0.00138308682398103	0.00134641811140569	0.00787731785827628	0.00318650723401516	0.00114902765079444	0.0032693588424048	0.00227370295581384	0.00246744051322763	0.00343717257417393	0.000499601879752073	0.00140030217046836	0.00238516910420475	0.00197028928850665	0.00143687991789258	0.00265993265993266	0.00128913846221076	0.00327841172911595	0.00214541780281534	0.00134872341760241	0.00132709886266387	0.00394330431810135	0.00296566941089943	0.00217790155884954
"ASV15880|Kiritimatiellae_WCHB1-41"	0.000413971539456662	0.00149183417085427	0.000521822622054311	0.000701290109163083	0.000520740343986193	0.000823490053784194	0.00055221830132263	0.000366941402280682	0.00219313465569174	0.00590515482613229	0.0012231037867937	0.000988410882403815	0.00151359205666889	0.00117660152958199	0.00223142446413629	0.00104776264342848	0.0000468376762267568	0.00549065851052069	0.00208523765996344	0.000625488663017983	0.000957919945261717	0.00154882154882155	0.000895841982214259	0.00192764981497376	0.000650546043434329	0.000470484913117119	0.000582931276123383	0.00222192379533884	0.00187430306768844	0.00174232124707963
"ASV16128|Kiritimatiellae_WCHB1-41"	0.0000517464424320828	0.0000785175879396985	0.0000834916195286898	0.0000926232219649355	0	0.0000772021925422682	0.000121218651509846	0.000169357570283392	0.000735671751592799	0.000294691027791631	0.0000321869417577289	0.000148261632360572	0.0000908155234001332	0.0000477000620100806	0.0000429120089256979	0.000574991694564412	0.0000624502349690091	0.000515900799646239	0.000342778793418647	0	0.000159653324210286	0	0.000131098826665501	0.000182915675873422	0	0.000104552202914915	0	0.000354042802553992	0.0000949014211487817	0.000422380908382941
"ASV15894|Kiritimatiellae_WCHB1-41"	0	0.00130862646566164	0.000271347763468242	0.000463116109824677	0.000580253526156044	0.000926426310507218	0.000525280823209331	0.000112905046855594	0.00156850769679219	0.00143945232805912	0.000675925776912307	0.000568336257382194	0.000332990252467155	0.00055650072345094	0.000107280022314245	0.00232552196468273	0.0037938517743673	0.00049133409490118	0.00157106946983547	0.000688037529319781	0.00237199224540997	0.000875420875420875	0.000502545502217755	0.00187136806855117	0.000636704638254876	0.000365932710202204	0.00141391841442693	0.00593326903590482	0	0.00158392840643603
"ASV15873|Kiritimatiellae_WCHB1-41"	0.00103492884864166	0.000392587939698492	0.000292220668350414	0.000449884220972544	0.00168124739629828	0.000643351604518902	0.000969749212078765	0.00141131308569493	0.0010549255305859	0.0065738767738133	0.0091893718718316	0.00107489683461415	0.00378398014167222	0.00248040322452419	0	0.00753877999540007	0	0.0000614167618626476	0.0014853747714808	0.000437842064112588	0.00234918462766564	0.000707070707070707	0.000546245111106256	0.000872367069550168	0.00058133901753706	0.000282290947870272	0.000434097758815285	0.000524960017580056	0.00263351443687869	0.00143873496917939
"ASV16092|Kiritimatiellae_WCHB1-41"	0.000336351875808538	0.0000523450586264657	0	0	0.0000297565910849253	0.0000257340641807561	0.0000538749562265981	0.000254036355425087	0.00102716433241259	0.000714059028879721	0.000257495534061831	0.000741308161802861	0.000423805775867288	0.000318000413400537	0.000107280022314245	0	0.00014051302868027	0	0	0	0.000205268559698939	0	0.0000655494133327507	0	0.0000553656207178153	0.000104552202914915	0	0	0.000711760658615863	0.000976755850635551
